time_s,radius_m,implied_dry_mass_ratio_if_empirical_rho_real,length_cm_for_global_mass_only
2280.0,0.018519333333333332,0.9126456661808586,27.392887433101293
2340.0,0.018493,0.9113415865227547,27.432085147554925
2400.0,0.018466666666666666,0.9100301147683033,27.47161835008623
2460.0,0.018440333333333333,0.9087114717091348,27.511482773491533
2520.0,0.018414,0.9073856910251791,27.551679784320374
2580.0,0.018387666666666667,0.9060534586907711,27.592190902426985
2640.0,0.018361333333333334,0.9047150046976198,27.63301135737842
2700.0,0.018335,0.9033701428445673,27.67414907169615
2760.0,0.018308666666666668,0.9020193968073353,27.71559025059393
2820.0,0.018282333333333334,0.9006631390316224,27.757325593317354
2880.0,0.018256,0.8993013828303184,27.799356786619153
2940.0,0.01822966666666667,0.8979338164964046,27.84169561354314
3000.0,0.018203333333333335,0.896561423612679,27.88431371412672
3060.0,0.018177000000000002,0.89518383272248,27.927224650571144
3120.0,0.01815066666666667,0.8938009794314691,27.970432540700568
3180.0,0.018124333333333333,0.8924123547030295,28.01395550862731
3240.0,0.018098,0.8910184683149711,28.057779820521755
3300.0,0.018071666666666666,0.8896197791252483,28.10189317573647
3360.0,0.018045333333333333,0.8882166710389658,28.1462854899548
3420.0,0.018019,0.8868095229833259,28.19094670510215
3480.0,0.017992666666666667,0.8853983030491808,28.235879732210574
3540.0,0.017966333333333334,0.8839833179147101,28.28107668250374
3600.0,0.01794,0.8825643126990322,28.326547584442583
3660.0,0.017909666666666667,0.8807473345870538,28.384985135063136
3720.0,0.017879333333333334,0.8789265086076719,28.443788820982412
3780.0,0.017849,0.8771018337997644,28.502961727597196
3840.0,0.017818666666666667,0.8752736389884352,28.562496214204298
3900.0,0.017788333333333333,0.8734425097826692,28.62237608084878
3960.0,0.017758,0.8716082221912593,28.682611480131474
4020.0,0.017727666666666666,0.8697710860242636,28.743195079380445
4080.0,0.017697333333333336,0.8679316034086576,28.80411302205916
4140.0,0.017667000000000002,0.866089247657653,28.865385487249434
4200.0,0.01763666666666667,0.8642436339328249,28.927028234197184
4260.0,0.017606333333333335,0.8623953907018466,28.98902321318549
4320.0,0.017576,0.860544018231913,29.051390132680705
4380.0,0.017545666666666668,0.8586896084676935,29.114128962864438
4440.0,0.017515333333333334,0.856833250313542,29.177205705838006
4500.0,0.017485,0.8549746189398195,29.24063410326771
4560.0,0.017454666666666667,0.853113159424531,29.304436022137782
4620.0,0.017424333333333333,0.8512491188632955,29.36860602379645
4680.0,0.017394,0.8493821430609652,29.433159390314145
4740.0,0.017363666666666666,0.8475124569430385,29.498091497291416
4800.0,0.017333333333333333,0.8456406248853192,29.56338575076186
4860.0,0.017303,0.843767065511437,29.629030359044197
4920.0,0.017272666666666665,0.8418914460835857,29.69503980150657
4980.0,0.017242333333333332,0.8400133979329867,29.761430069469455
5040.0,0.017212,0.8381339698465968,29.82816697499534
5100.0,0.017181666666666668,0.8362529169745119,29.89526193875384
5160.0,0.017151333333333334,0.8343697202431083,29.9627364146386
5220.0,0.017121,0.8324840430742799,30.030605641013263
5280.0,0.017090666666666667,0.8305967675911929,30.0988409484211
5340.0,0.017060333333333334,0.8287077346710159,30.167451025329953
5400.0,0.01703,0.8268168139822774,30.23644364413696
5460.0,0.017004,0.8253447236649349,30.290373565348247
5520.0,0.016978,0.823869701011947,30.344604212647788
5580.0,0.016952000000000002,0.8223929539435056,30.399093134396402
5640.0,0.016926,0.8209142302998668,30.45385142229524
5700.0,0.0169,0.8194333306055805,30.508888357670795
5760.0,0.016874,0.8179499359867085,30.56421780856554
5820.0,0.016848000000000002,0.8164647160029352,30.619816766105203
5880.0,0.016822,0.8149775303108786,30.675692359841605
5940.0,0.016796,0.8134879737336487,30.73186181875317
6000.0,0.01677,0.8119953459095227,30.788353807616094
6060.0,0.016744000000000002,0.810500108047856,30.845153198331065
6120.0,0.016718,0.8090033727203303,30.90221974716342
6180.0,0.016692,0.8075048393749855,30.959566780243915
6240.0,0.016666,0.8060036738901049,31.01722834505174
6300.0,0.016640000000000002,0.8045004404394221,31.075184976088856
6360.0,0.016614,0.8029957708632532,31.13341428078006
6420.0,0.016588,0.8014896752594154,31.191917714858068
6480.0,0.016562,0.7999820834545494,31.250699880730973
6540.0,0.016536000000000002,0.7984724409414632,31.309784431035578
6600.0,0.01651,0.7969602396879166,31.369193536919486
6660.0,0.016484,0.7954463905408191,31.42889363418024
6720.0,0.016458,0.7939307268572424,31.488893368520902
6780.0,0.016432000000000002,0.7924131442384943,31.549199028020787
6840.0,0.016406,0.7908935507373588,31.609816487556667
6900.0,0.01638,0.7893719438843655,31.670748110173815
6960.0,0.016354,0.787847779785182,31.732018089606864
7020.0,0.016328000000000002,0.7863218508616715,31.793596950923295
7080.0,0.016302,0.7847943137018106,31.855480555251532
7140.0,0.016276,0.7832649549772907,31.917679759749788
7200.0,0.01625,0.7817340801176915,31.980184356598862
7260.0,0.016238,0.781548890125497,31.987762142411373
7320.0,0.016226,0.7813620226613726,31.995412209628885
7380.0,0.016214,0.7811732951181144,32.003142140464455
7440.0,0.016202,0.7809823918943851,32.01096498393377
7500.0,0.01619,0.7807894623661557,32.0188747479229
7560.0,0.016178,0.7805939698149625,32.02689357941898
7620.0,0.016166,0.7803966587544906,32.034991077357866
7680.0,0.016154,0.7801971555506757,32.043182703421415
7740.0,0.016142,0.7799950919809706,32.05148372986162
7800.0,0.016130000000000002,0.779790825513887,32.05987962672534
7860.0,0.016118,0.7795843845759695,32.06836937042802
7920.0,0.016106000000000002,0.7793750079269085,32.07698443718195
7980.0,0.016094,0.7791635684080995,32.08568908204631
8040.0,0.016082000000000003,0.7789500472359118,32.094484221051125
8100.0,0.01607,0.778733746374468,32.10339877575859
8160.0,0.016058,0.7785151765083561,32.112411876317054
8220.0,0.016046,0.778294023233899,32.12153666055689
8280.0,0.016034,0.7780703739624909,32.130769704907436
8340.0,0.016022,0.777844333940974,32.14010684289063
8400.0,0.01601,0.7776162810663088,32.14953262773597
8460.0,0.015998000000000002,0.7773856188642025,32.159071885747245
8520.0,0.015986,0.7771526558182812,32.16871204496747
8580.0,0.015974000000000002,0.7769171983680527,32.17846129872469
8640.0,0.015962,0.7766792356910898,32.18832028869033
8700.0,0.015950000000000002,0.7764390119810732,32.198279084680266
8760.0,0.015938,0.7761967214684402,32.20832980678402
8820.0,0.015926000000000003,0.7759524575173432,32.218468744834446
8880.0,0.015914,0.7757056653567211,32.22871910894622
8940.0,0.015902000000000003,0.7754563708063669,32.239080032321446
9000.0,0.01589,0.7752049124540659,32.249537636258665
9060.0,0.01587766666666667,0.7749174660651017,32.26150021749506
9120.0,0.015865333333333335,0.7746272788823028,32.27358586709223
9180.0,0.015853000000000003,0.7743356672349677,32.28573996761781
9240.0,0.01584066666666667,0.774041828503701,32.29799615393843
9300.0,0.015828333333333333,0.7737453350491621,32.310372505717986
9360.0,0.015816,0.7734464431682017,32.32285857776353
9420.0,0.015803666666666667,0.7731455409446154,32.33543838260445
9480.0,0.015791333333333334,0.7728419354777784,32.34814112997732
9540.0,0.015779,0.7725359410493705,32.36095393314824
9600.0,0.01576666666666667,0.7722274551215795,32.373881340522914
9660.0,0.015754333333333335,0.7719167772267412,32.38691104735058
9720.0,0.015742000000000003,0.771604098003289,32.40003528324112
9780.0,0.015729666666666666,0.7712894555928375,32.41325266243165
9840.0,0.015717333333333333,0.7709723198298589,32.426585698325844
9900.0,0.015705,0.7706531565129939,32.44001505569448
9960.0,0.015692666666666667,0.7703315654273314,32.45355782108134
10020.0,0.015680333333333334,0.7700074439061999,32.467218593597686
10080.0,0.015668,0.7696809188135002,32.48099230332836
10140.0,0.01565566666666667,0.7693520559937693,32.494876442108925
10200.0,0.015643333333333335,0.7690210089864102,32.5088647876482
10260.0,0.015631000000000003,0.7686885104696778,32.52292659444682
10320.0,0.015618666666666668,0.7683536427962685,32.53710089668805
10380.0,0.015606333333333335,0.7680166844951513,32.55137616760698
10440.0,0.015594,0.7676776168755501,32.565753449670794
10500.0,0.015581666666666667,0.7673368038725147,32.58021754441157
10560.0,0.015569333333333334,0.7669936175215326,32.59479535277639
10620.0,0.015557000000000001,0.766647832058861,32.60949676575955
10680.0,0.015544666666666667,0.7662991374375321,32.624335300179006
10740.0,0.015532333333333334,0.7659479262102687,32.63929458454722
10800.0,0.01552,0.7655952330324243,32.654330802163194
10860.0,0.015506,0.765076198797185,32.676483779398396
10920.0,0.015492,0.7645549830842329,32.69876013252757
10980.0,0.015478,0.7640315933999685,32.721159983383785
11040.0,0.015464,0.7635058123101716,32.743693102160485
11100.0,0.01545,0.7629779822804986,32.76634526893737
11160.0,0.015436,0.7624480722271336,32.78911825034098
11220.0,0.015422,0.7619166278463373,32.81198898449816
11280.0,0.015408000000000002,0.7613832304871386,32.83497586886017
11340.0,0.015394000000000001,0.7608469172864922,32.85812090710805
11400.0,0.015380000000000001,0.7603086649997475,32.88138245801566
11460.0,0.015366000000000001,0.7597682600500774,32.90477019710222
11520.0,0.015352000000000001,0.759226261548725,32.928260343633504
11580.0,0.015338000000000001,0.7586827885511255,32.951848094172654
11640.0,0.015324,0.7581373248089731,32.975556250708564
11700.0,0.01531,0.7575901432098336,32.99937337367868
11760.0,0.015296,0.7570407320315568,33.02332218361784
11820.0,0.015282,0.7564884957078832,33.04742919666779
11880.0,0.015268,0.7559340804130827,33.071666760068105
11940.0,0.015254,0.7553780914684213,33.09600884955654
12000.0,0.01524,0.7548204849730141,33.12045777466385
12060.0,0.015226,0.7542604914431806,33.14504774360607
12120.0,0.015212,0.753698390322917,33.16976700625421
12180.0,0.015198000000000001,0.7531350926191058,33.194575906773764
12240.0,0.015184000000000001,0.7525700307040364,33.21949982065093
12300.0,0.015170000000000001,0.7520028834540349,33.24455337880109
12360.0,0.015156000000000001,0.7514339618406003,33.269723315091774
12420.0,0.015142000000000001,0.7508637019632383,33.29499073484842
12480.0,0.015128,0.7502911900227861,33.32039657728189
12540.0,0.015114,0.7497170362915153,33.34591424474334
12600.0,0.0151,0.7491405139211718,33.37157654062029
12660.0,0.015089,0.7488592768833189,33.3841093670464
12720.0,0.015078000000000001,0.7485770072827592,33.396697676765235
12780.0,0.015067,0.7482935453863322,33.40934871634219
12840.0,0.015056,0.7480079233199641,33.42210586358472
12900.0,0.015045000000000001,0.7477198213627246,33.43498364726687
12960.0,0.015034,0.7474300589851118,33.447945663231586
13020.0,0.015023000000000002,0.7471392694823934,33.460963733467814
13080.0,0.015012000000000001,0.7468466458286311,33.47407414846503
13140.0,0.015001,0.7465520014364548,33.48728548298983
13200.0,0.014990000000000002,0.7462562460492183,33.50055712411573
13260.0,0.014979000000000001,0.7459585816584704,33.51392505521975
13320.0,0.014968,0.7456590149911689,33.52738919182259
13380.0,0.014957000000000002,0.7453576857265038,33.54094346747411
13440.0,0.014946000000000001,0.745054248651798,33.554603634887506
13500.0,0.014935,0.7447493750634238,33.56833968188422
13560.0,0.014924000000000002,0.7444425865958569,33.58217336049852
13620.0,0.014913000000000001,0.7441350234491737,33.59605342068349
13680.0,0.014902000000000002,0.7438258226096738,33.610018958858966
13740.0,0.014891000000000001,0.7435147648559876,33.62408008782756
13800.0,0.01488,0.7432024565590359,33.638209587933645
13860.0,0.014869000000000002,0.7428887593039389,33.652413886870676
13920.0,0.014858000000000001,0.7425732413176256,33.66671273481371
13980.0,0.014847,0.7422554731567963,33.68112584428047
14040.0,0.014836000000000002,0.7419359375390037,33.69563157019301
14100.0,0.014825000000000001,0.7416144749659926,33.71023738600355
14160.0,0.014814000000000003,0.741291303766425,33.72493360299462
14220.0,0.014803000000000002,0.7409666333152934,33.73971090728196
14280.0,0.014792000000000001,0.7406406638223656,33.754560370717066
14340.0,0.014781000000000002,0.740313865091602,33.76946073663857
14400.0,0.014770000000000002,0.739985587728056,33.78444177103011
14460.0,0.014760000000000002,0.73975541760166,33.794953582160694
14520.0,0.014750000000000001,0.739523729269678,33.8055413376511
14580.0,0.014740000000000001,0.7392905179168635,33.816205394387815
14640.0,0.014730000000000002,0.7390557920533167,33.82694550101903
14700.0,0.014720000000000002,0.7388195586895918,33.83776147499571
14760.0,0.01471,0.738581823799562,33.848653181566185
14820.0,0.014700000000000001,0.7383425928054892,33.85962051167494
14880.0,0.014690000000000002,0.7381018708752994,33.87066336839524
14940.0,0.014680000000000002,0.7378596631002298,33.8817816588031
15000.0,0.01467,0.7376159745964469,33.892975289313135
15060.0,0.014660000000000001,0.7373708105582236,33.90424416322345
15120.0,0.014650000000000002,0.7371241762810272,33.91558817963501
15180.0,0.014640000000000002,0.7368760771667336,33.92700723318939
15240.0,0.01463,0.7366265187188916,33.93850121426377
15300.0,0.014620000000000001,0.7363755065329087,33.95007000940049
15360.0,0.014610000000000001,0.7361230462841023,33.961713501836755
15420.0,0.0146,0.7358691437152752,33.973431572058246
15480.0,0.01459,0.7356138046248281,33.98522409833011
15540.0,0.014580000000000001,0.7353570348555054,33.99709095720067
15600.0,0.014570000000000001,0.7350988402844071,34.00903202394877
15660.0,0.01456,0.7348392268139224,34.021047172990066
15720.0,0.01455,0.734578200363906,34.03313627822761
15780.0,0.01454,0.734315766864411,34.04529921337801
15840.0,0.014530000000000001,0.7340519322492679,34.05753585225977
15900.0,0.01452,0.7337867024505336,34.06984606904254
15960.0,0.01451,0.7335200833938311,34.08222973845606
16020.0,0.0145,0.7332520809928929,34.09468673603712
16080.0,0.014490000000000001,0.7329827011477971,34.10721693820582
16140.0,0.01448,0.7327119497390893,34.119820222533875
16200.0,0.01447,0.7324398326244544,34.13249646789528
16260.0,0.014462333333333334,0.7324026665302452,34.13422853638341
16320.0,0.014454666666666666,0.7323643082329848,34.13601635000327
16380.0,0.014447,0.7323247403801709,34.13786073514569
16440.0,0.014439333333333334,0.7322839534651683,34.13976215332861
16500.0,0.014431666666666667,0.7322419414887522,34.14172090330067
16560.0,0.014424,0.7321987005478081,34.143737186771546
16620.0,0.014416333333333333,0.7321542281517693,34.145811140242046
16680.0,0.014408666666666667,0.7321085228295667,34.14794285330284
16740.0,0.014401,0.7320615838801541,34.15013238024624
16800.0,0.014393333333333333,0.7320134112035959,34.15237974792612
16860.0,0.014385666666666666,0.7319640051796676,34.15468496140532
16920.0,0.014378,0.7319133665775603,34.157048008154895
16980.0,0.014370333333333334,0.7318614964883892,34.15946886119131
17040.0,0.014362666666666666,0.7318083962702445,34.161947481630044
17100.0,0.014355,0.7317540675055872,34.1644838206644
17160.0,0.014347333333333333,0.7316985119667488,34.167077821167
17220.0,0.014339666666666665,0.7316417315866325,34.169729419049396
17280.0,0.014332,0.7315837284348311,34.17243854436954
17340.0,0.014324333333333333,0.7315245046973876,34.175205122269745
17400.0,0.014316666666666667,0.731464062659551,34.17802907377539
17460.0,0.014308999999999999,0.7314024046910103,34.18091031647832
17520.0,0.014301333333333333,0.7313395332330209,34.183848765132254
17580.0,0.014293666666666666,0.7312754507872858,34.186844332166736
17640.0,0.014286,0.7312101599062042,34.189896928137415
17700.0,0.014278333333333332,0.7311436631842916,34.19300646212196
17760.0,0.014270666666666666,0.7310759632506002,34.19617284206954
17820.0,0.014263,0.7310070627618898,34.199395975115536
17880.0,0.014255333333333333,0.7309369643970299,34.20267576783887
17940.0,0.014247666666666665,0.7308656708510997,34.206012126533835
18000.0,0.01424,0.7307931848306425,34.20940495742803
18060.0,0.014230999999999999,0.730582603770522,34.219265379404746
18120.0,0.014221999999999999,0.7303707453440859,34.229191351608996
18180.0,0.014213,0.7301576250971212,34.23918225420798
18240.0,0.014204,0.7299432542161162,34.249237671012416
18300.0,0.014195,0.7297276419208004,34.259357277729826
18360.0,0.014185999999999999,0.729510796240224,34.26954080576435
18420.0,0.014176999999999999,0.7292927243881278,34.27978802472608
18480.0,0.014168,0.7290734329769464,34.29009873246953
18540.0,0.014159,0.7288529281531269,34.30047274880081
18600.0,0.01415,0.7286312156882885,34.31090991124254
18660.0,0.014140999999999999,0.7284083010442626,34.321410072015155
18720.0,0.014131999999999999,0.7281841894210793,34.331973095811776
18780.0,0.014123,0.7279588857920722,34.342598858173396
18840.0,0.014114,0.7277323949331979,34.35328724413165
18900.0,0.014105,0.7275047214446656,34.364038147210174
18960.0,0.014096,0.7272758697691197,34.374851468585746
19020.0,0.014086999999999999,0.7270458442062134,34.38572711641716
19080.0,0.014078,0.7268146489247681,34.39666500528627
19140.0,0.014069,0.7265822879730226,34.407665055727634
19200.0,0.01406,0.7263487652877308,34.418727193811186
19260.0,0.014051,0.726114084700165,34.4298513508704
19320.0,0.014041999999999999,0.7258782499438299,34.44103746314834
19380.0,0.014033,0.7256412646594116,34.45228547157396
19440.0,0.014024,0.7254031323997625,34.463595321535976
19500.0,0.014015,0.7251638566341189,34.4749669626926
19560.0,0.014006,0.7249234407518297,34.48640034880387
19620.0,0.013996999999999999,0.7246818880651823,34.497895437606616
19680.0,0.013988,0.7244392018130336,34.50945219065065
19740.0,0.013979,0.7241953851633144,34.52107057318822
19800.0,0.01397,0.7239504412154008,34.532750554069516
19860.0,0.013962333333333334,0.7238426110663416,34.537894865253655
19920.0,0.013954666666666667,0.7237337384071305,34.54309046725199
19980.0,0.013947,0.7236238137093993,34.54833786058867
20040.0,0.013939333333333333,0.7235128315985164,34.553637348442656
20100.0,0.013931666666666667,0.7234007885395993,34.5589891469015
20160.0,0.013924,0.7232876820852758,34.56439342078066
20220.0,0.013916333333333334,0.7231735105118726,34.56985030093904
20280.0,0.013908666666666666,0.723058272611415,34.57535989417476
20340.0,0.013901,0.7229419675593217,34.580922289517794
20400.0,0.013893333333333334,0.7228245948262814,34.58653756241973
20460.0,0.013885666666666668,0.7227061541138198,34.59220577781703
20520.0,0.013878000000000001,0.7225866453086353,34.59792699230119
20580.0,0.013870333333333333,0.7224660684465294,34.60370125583314
20640.0,0.013862666666666667,0.7223444236850458,34.60952861304349
20700.0,0.013855000000000001,0.7222217112816267,34.61540910427072
20760.0,0.013847333333333335,0.7220979315760955,34.62134276639383
20820.0,0.013839666666666669,0.72197308497623,34.62732963351825
20880.0,0.013832,0.7218471719458784,34.63336973754108
20940.0,0.013824333333333334,0.7217201929952635,34.63946310861233
21000.0,0.013816666666666668,0.7215921486724014,34.64560977554351
21060.0,0.013809000000000002,0.7214630395561595,34.65180976613836
21120.0,0.013801333333333336,0.7213328662501931,34.65806310748191
21180.0,0.013793666666666668,0.7212016293777519,34.66436982618833
21240.0,0.013786000000000001,0.7210693295773904,34.67072994860589
21300.0,0.013778333333333335,0.7209359674987137,34.67714350102057
21360.0,0.013770666666666669,0.7208015437991773,34.68361050980942
21420.0,0.013763000000000003,0.7206660591414166,34.6901310015687
21480.0,0.013755333333333335,0.7205295141904207,34.69670500324992
21540.0,0.013747666666666668,0.7203919096108004,34.70333254229149
21600.0,0.013740000000000002,0.7202532460656735,34.71001364667293
21660.0,0.013734000000000001,0.7202883280043155,34.7083230812123
21720.0,0.013728000000000002,0.7203224745977531,34.70667774729735
21780.0,0.013722000000000002,0.72035567150333,34.70507832308284
21840.0,0.013716000000000002,0.7203879094535108,34.703525242344924
21900.0,0.013710000000000002,0.7204191814624586,34.7020188291624
21960.0,0.013704000000000003,0.7204494819164812,34.70055934178345
22020.0,0.013698000000000002,0.7204788061326917,34.69914699391686
22080.0,0.013692000000000001,0.7205071501054021,34.697781966969764
22140.0,0.013686000000000002,0.7205345103451377,34.69646441781802
22200.0,0.013680000000000001,0.7205608837699381,34.695194484054234
22260.0,0.013674000000000002,0.7205862676259699,34.693972287821325
22320.0,0.013668000000000001,0.7206106594307702,34.69279793855419
22380.0,0.013662000000000002,0.720634056927877,34.691671535171515
22440.0,0.013656000000000001,0.7206564580529781,34.69059316771176
22500.0,0.013650000000000002,0.7206778609059649,34.68956291868391
22560.0,0.013644000000000002,0.7206982637282008,34.688580864166376
22620.0,0.013638,0.7207176648843763,34.68764707468453
22680.0,0.013632000000000002,0.7207360628469102,34.68676161596508
22740.0,0.013626000000000001,0.7207534561830498,34.68592454956019
22800.0,0.013620000000000002,0.7207698435438232,34.68513593338202
22860.0,0.013614000000000001,0.7207852236545882,34.68439582216019
22920.0,0.013608000000000002,0.7207995953068339,34.68370426783864
22980.0,0.013602000000000001,0.7208129573512957,34.683061319909086
23040.0,0.013596,0.7208253086915382,34.682467025721785
23100.0,0.013590000000000001,0.7208366482785701,34.68192143074648
23160.0,0.013584,0.7208469751060979,34.68142457880242
23220.0,0.013578000000000002,0.7208562882063853,34.68097651225921
23280.0,0.013572,0.7208645866464288,34.680577272222216
23340.0,0.013566000000000002,0.7208718695245214,34.68022689869935
23400.0,0.013560000000000001,0.7208781359673124,34.67992543074382
23460.0,0.013553666666666667,0.720847929459751,34.68137866295403
23520.0,0.013547333333333335,0.720816679673862,34.682882215366334
23580.0,0.013541000000000001,0.7207843886971941,34.684436000600805
23640.0,0.013534666666666667,0.7207510576570045,34.686039977893664
23700.0,0.013528333333333333,0.7207166872563769,34.687694127313684
23760.0,0.013522000000000001,0.7206812779474082,34.68939844143471
23820.0,0.013515666666666667,0.720644830015297,34.69115292129318
23880.0,0.013509333333333333,0.720607343624922,34.69295757414952
23940.0,0.013503000000000001,0.7205688188510019,34.69481241203897
24000.0,0.013496666666666667,0.7205292556979577,34.69671745081768
24060.0,0.013490333333333333,0.720488654113638,34.69867270950378
24120.0,0.013484000000000001,0.7204470139998186,34.700678209773656
24180.0,0.013477666666666667,0.7204043352196109,34.70273397560677
24240.0,0.013471333333333333,0.720360617603565,34.70484003299333
24300.0,0.013465000000000001,0.7203158609542476,34.706996409715224
24360.0,0.013458666666666667,0.7202700650492625,34.70920313520199
24420.0,0.013452333333333334,0.7202232296450513,34.711460240349076
24480.0,0.013446,0.720175354479226,34.71376775740684
24540.0,0.013439666666666667,0.7201264392725851,34.71612571988473
24600.0,0.013433333333333334,0.7200764837295272,34.718534162532684
24660.0,0.013427,0.7200254875415051,34.72099312117601
24720.0,0.013420666666666668,0.7199734503874734,34.72350263269509
24780.0,0.013414333333333334,0.7199203719336303,34.7260627350392
24840.0,0.013408,0.7198662518363462,34.7286734670866
24900.0,0.013401666666666666,0.7198110897422481,34.73133486864181
24960.0,0.013395333333333334,0.7197548852877189,34.73404698046107
25020.0,0.013389,0.7196976381013628,34.736809844134825
25080.0,0.013382666666666666,0.7196393478039291,34.73962350209265
25140.0,0.013376333333333334,0.7195800140076916,34.742487997634655
25200.0,0.01337,0.7195196363187163,34.745403374823354
25260.0,0.013364666666666667,0.7195658873573693,34.743170068572
25320.0,0.013359333333333332,0.7196111661254665,34.740983988068315
25380.0,0.013354,0.7196554638609203,34.73884553849711
25440.0,0.013348666666666667,0.7196987746246634,34.73675498897157
25500.0,0.013343333333333334,0.7197410937476014,34.73471254757477
25560.0,0.013338,0.7197824173253288,34.73271838578469
25620.0,0.013332666666666666,0.7198227419731944,34.73077265031865
25680.0,0.013327333333333333,0.7198620646859343,34.72887546992374
25740.0,0.013322,0.7199003827491094,34.72702695966295
25800.0,0.013316666666666666,0.7199376936778344,34.725227223881504
25860.0,0.013311333333333333,0.7199739951747518,34.72347635824265
25920.0,0.013306,0.7200092850976912,34.72177445129473
25980.0,0.013300666666666667,0.720043561435351,34.72012158565023
26040.0,0.013295333333333333,0.7200768222886391,34.71851783889092
26100.0,0.01329,0.7201090658554279,34.716963284307695
26160.0,0.013284666666666667,0.7201402904184196,34.71545799148992
26220.0,0.013279333333333332,0.720170494335178,34.71400202680982
26280.0,0.013274,0.7201996760297976,34.71259545382751
26340.0,0.013268666666666666,0.7202278339859084,34.711238333631435
26400.0,0.013263333333333334,0.7202549667406839,34.70993072513007
26460.0,0.013257999999999999,0.7202810728798584,34.708672685294836
26520.0,0.013252666666666666,0.7203061510335593,34.707464269363484
26580.0,0.013247333333333333,0.7203301998720013,34.70630553105001
26640.0,0.013242,0.7203532181027136,34.705196522680495
26700.0,0.013236666666666666,0.7203752044676952,34.70413729533234
26760.0,0.013231333333333333,0.7203961577405437,34.70312789897464
26820.0,0.013226,0.7204160767242869,34.70216838257462
26880.0,0.013220666666666667,0.7204349602495265,34.70125879418889
26940.0,0.013215333333333332,0.7204528071728674,34.70039918104092
27000.0,0.01321,0.7204696163748238,34.69958958962368
27060.0,0.013206666666666667,0.7207036434819712,34.6883219282981
27120.0,0.013203333333333333,0.7209368078262823,34.67710308116773
27180.0,0.0132,0.7211690923515411,34.66593378049748
27240.0,0.013196666666666666,0.7214004854547498,34.6548144949483
27300.0,0.013193333333333333,0.721630977999572,34.64374557381436
27360.0,0.01319,0.7218605623440332,34.63272729406319
27420.0,0.013186666666666666,0.7220892318693548,34.6217598831652
27480.0,0.013183333333333333,0.7223169807089549,34.610843532243244
27540.0,0.013179999999999999,0.7225438035763097,34.59997840443688
27600.0,0.013176666666666666,0.7227696956485953,34.58916464056456
27660.0,0.013173333333333334,0.7229946524828332,34.57840236320918
27720.0,0.01317,0.7232186699535932,34.56769167975735
27780.0,0.013166666666666667,0.7234417442065704,34.55703268466844
27840.0,0.013163333333333332,0.7236638716206824,34.546425461328084
27900.0,0.01316,0.7238850487783838,34.53587008350232
27960.0,0.013156666666666667,0.7241052724423561,34.5253666164821
28020.0,0.013153333333333333,0.7243245395350181,34.51491511808893
28080.0,0.01315,0.7245428471220592,34.504515639484886
28140.0,0.013146666666666666,0.724760192398472,34.49416822586062
28200.0,0.013143333333333333,0.7249765726766534,34.48387291702217
28260.0,0.01314,0.7251919853762546,34.473629747892396
28320.0,0.013136666666666666,0.7254064280152009,34.46343874895484
